Date,Open,High,Low,Close,Volume,Symbol,MA_7,MA_14,MA_30,Daily_Return,Volatility_7,Price_Range,RSI,MA_Signal,Year,Month
2021-04-15,873.44,889.18,867.41,881.61,19723716.0,RELIANCE,891.43,901.75,934.28,0.65,16.71,21.77,30.37,Bearish,2021,4
2021-04-16,878.11,884.15,873.51,876.07,15656948.0,RELIANCE,888.05,898.02,931.72,-0.63,17.13,10.64,32.9,Bearish,2021,4
2021-04-19,863.33,868.96,856.99,862.29,18478808.0,RELIANCE,881.5,895.11,928.63,-1.57,16.94,11.97,35.59,Bearish,2021,4
2021-04-20,866.28,870.13,857.19,862.04,17203668.0,RELIANCE,874.75,892.08,924.08,-0.03,12.96,12.94,34.85,Bearish,2021,4
2021-04-22,858.01,868.07,850.95,864.42,14490954.0,RELIANCE,869.85,888.1,920.01,0.28,7.88,17.12,28.0,Bearish,2021,4
2021-04-23,864.24,870.09,859.41,863.49,11828857.0,RELIANCE,869.41,884.9,915.86,-0.11,8.17,10.68,30.65,Bearish,2021,4
2021-04-26,870.59,889.63,866.73,878.68,20846778.0,RELIANCE,869.8,882.18,912.03,1.76,8.59,22.9,34.44,Bearish,2021,4
2021-04-27,879.66,905.59,878.86,901.72,19992524.0,RELIANCE,872.67,882.05,908.97,2.62,14.52,26.73,49.32,Bearish,2021,4
2021-04-28,905.89,910.49,897.86,905.64,17122437.0,RELIANCE,876.9,882.47,906.18,0.43,19.21,12.63,52.23,Bearish,2021,4
2021-04-29,917.25,927.04,910.17,917.77,17412606.0,RELIANCE,884.82,883.16,904.47,1.34,23.21,16.87,53.54,Bearish,2021,4
2021-04-30,910.72,923.19,901.22,904.37,19828769.0,RELIANCE,890.87,882.81,902.74,-1.46,21.75,21.97,48.34,Bearish,2021,4
2021-05-03,891.45,897.34,881.06,888.29,23640186.0,RELIANCE,894.28,882.06,900.6,-1.78,18.55,16.28,46.61,Bearish,2021,5
2021-05-04,884.19,892.26,866.51,869.05,21849830.0,RELIANCE,895.07,882.24,898.5,-2.17,17.08,25.75,50.88,Bearish,2021,5
2021-05-05,872.11,878.98,865.17,870.63,12393609.0,RELIANCE,893.92,881.86,897.16,0.18,18.57,13.81,48.01,Bearish,2021,5
2021-05-06,871.43,877.39,864.51,875.58,14624666.0,RELIANCE,890.19,881.43,894.87,0.57,19.35,12.88,47.72,Bearish,2021,5
2021-05-07,878.64,886.75,873.31,875.92,12288548.0,RELIANCE,885.94,881.42,892.9,0.04,18.64,13.44,49.94,Bearish,2021,5
2021-05-10,879.2,882.74,871.02,873.4,13941237.0,RELIANCE,879.61,882.21,890.46,-0.29,12.58,11.72,54.79,Bearish,2021,5
2021-05-11,868.32,879.0,866.05,876.55,13478264.0,RELIANCE,875.63,883.25,888.74,0.36,6.25,12.95,56.1,Bearish,2021,5
2021-05-12,875.17,876.44,864.69,867.48,13177961.0,RELIANCE,872.66,883.47,887.55,-1.03,3.62,11.75,51.22,Bearish,2021,5
2021-05-14,874.24,880.56,864.24,878.43,13291616.0,RELIANCE,874.0,884.54,886.69,1.26,3.8,16.32,55.51,Bearish,2021,5
2021-05-17,878.43,890.29,875.3,888.88,11873078.0,RELIANCE,876.61,885.27,885.64,1.19,6.44,14.99,53.9,Bearish,2021,5
2021-05-18,898.25,908.04,894.39,901.4,12064918.0,RELIANCE,880.29,885.24,885.41,1.41,11.31,13.65,49.87,Bearish,2021,5
2021-05-19,897.79,914.32,894.17,905.52,16317002.0,RELIANCE,884.52,885.23,885.04,0.46,14.49,20.15,49.95,Bearish,2021,5
2021-05-20,905.91,911.8,898.25,900.24,11422532.0,RELIANCE,888.36,883.98,884.93,-0.58,14.61,13.55,42.29,Bullish,2021,5
2021-05-21,903.24,911.22,900.51,908.02,10785605.0,RELIANCE,892.85,884.24,885.21,0.86,15.2,10.71,51.69,Bullish,2021,5
2021-05-24,910.49,911.31,898.7,900.36,8551760.0,RELIANCE,897.55,885.1,884.95,-0.84,10.36,12.61,56.06,Bullish,2021,5
2021-05-25,905.23,905.5,888.73,890.15,14780102.0,RELIANCE,899.22,886.61,884.31,-1.13,7.23,16.77,61.65,Bullish,2021,5
2021-05-26,895.53,897.57,891.13,893.28,7480204.0,RELIANCE,899.85,888.23,884.13,0.35,6.31,6.44,62.29,Bullish,2021,5
2021-05-27,893.4,903.69,889.75,896.03,26819294.0,RELIANCE,899.09,889.69,885.11,0.31,6.42,13.94,61.37,Bullish,2021,5
2021-05-28,902.33,954.47,902.33,949.85,56469931.0,RELIANCE,905.42,894.97,887.57,6.01,20.42,52.14,75.78,Bullish,2021,5
2021-05-31,953.11,993.79,945.43,979.55,59124142.0,RELIANCE,916.75,902.55,890.84,3.13,34.33,48.36,81.11,Bullish,2021,5
2021-06-01,982.13,998.46,973.29,983.45,28013832.0,RELIANCE,927.52,910.19,894.42,0.4,42.1,25.17,81.19,Bullish,2021,6
2021-06-02,978.05,1001.86,978.05,998.12,24630162.0,RELIANCE,941.49,919.52,898.94,1.49,47.46,23.81,86.92,Bullish,2021,6
2021-06-03,1007.07,1020.22,995.78,1001.92,23974257.0,RELIANCE,957.46,928.34,903.61,0.38,46.09,24.44,86.36,Bullish,2021,6
2021-06-04,1004.26,1005.01,990.41,993.24,14468646.0,RELIANCE,971.74,935.8,907.9,-0.87,37.59,14.6,81.06,Bullish,2021,6
2021-06-07,998.46,1016.59,990.75,1009.97,16336573.0,RELIANCE,988.01,943.55,912.78,1.68,19.81,25.84,81.52,Bullish,2021,6
2021-06-08,1009.61,1009.86,996.71,1004.17,9674735.0,RELIANCE,995.77,950.6,916.97,-0.57,11.08,13.15,78.36,Bullish,2021,6
2021-06-09,1006.16,1007.07,978.48,986.21,11409161.0,RELIANCE,996.73,956.74,919.78,-1.79,9.65,28.59,73.04,Bullish,2021,6
2021-06-10,994.56,1011.15,987.37,989.84,14155653.0,RELIANCE,997.64,962.58,922.59,0.37,8.41,23.78,72.42,Bullish,2021,6
2021-06-11,993.25,1013.77,991.97,1007.01,13762778.0,RELIANCE,998.91,970.2,925.56,1.73,9.13,21.8,77.78,Bullish,2021,6
2021-06-14,1007.85,1027.53,998.77,1021.46,20332436.0,RELIANCE,1001.7,979.58,929.47,1.43,12.55,28.76,83.46,Bullish,2021,6
2021-06-15,1028.78,1035.11,1019.36,1023.78,15174215.0,RELIANCE,1006.06,988.9,933.98,0.23,14.31,15.75,83.4,Bullish,2021,6
2021-06-16,1021.46,1022.43,1003.69,1006.3,10797349.0,RELIANCE,1005.54,996.78,938.56,-1.71,14.21,18.74,76.24,Bullish,2021,6
2021-06-17,1001.03,1016.95,991.88,1008.15,15745975.0,RELIANCE,1006.11,1000.94,943.14,0.18,14.22,25.07,68.43,Bullish,2021,6
2021-06-18,1012.63,1016.95,993.91,1012.7,29369026.0,RELIANCE,1009.89,1003.31,947.71,0.45,11.26,23.04,62.46,Bullish,2021,6
2021-06-21,1002.62,1022.64,1001.09,1017.98,12186448.0,RELIANCE,1013.91,1005.78,952.45,0.52,7.2,21.55,62.85,Bullish,2021,6
2021-06-22,1025.6,1028.78,1009.83,1012.74,12871913.0,RELIANCE,1014.73,1006.82,957.09,-0.51,6.59,18.95,55.85,Bullish,2021,6
2021-06-23,1023.78,1024.05,1001.8,1003.46,16653951.0,RELIANCE,1012.16,1006.93,961.32,-0.92,7.02,22.25,50.59,Bullish,2021,6
2021-06-24,1004.14,1007.67,973.73,979.87,91461975.0,RELIANCE,1005.89,1005.97,965.07,-2.35,12.43,33.94,45.4,Bullish,2021,6
2021-06-25,979.87,979.87,946.93,957.55,55355022.0,RELIANCE,998.92,1002.23,967.71,-2.28,22.08,32.94,32.63,Bullish,2021,6
2021-06-28,965.54,967.58,946.88,949.16,20277042.0,RELIANCE,990.49,998.3,969.72,-0.88,28.34,20.7,32.08,Bullish,2021,6
2021-06-29,950.75,959.62,948.29,949.97,27144063.0,RELIANCE,981.53,995.71,971.33,0.09,30.01,11.33,36.71,Bullish,2021,6
2021-06-30,953.82,965.83,951.45,960.37,19762858.0,RELIANCE,973.3,993.61,973.16,1.09,25.98,14.38,39.7,Bullish,2021,6
2021-07-01,963.72,966.06,953.25,954.59,12534407.0,RELIANCE,965.0,989.86,974.98,-0.6,19.84,12.81,30.1,Bearish,2021,7
2021-07-02,954.16,970.5,952.32,968.74,14086620.0,RELIANCE,960.04,986.1,977.0,1.48,10.99,18.18,29.94,Bearish,2021,7
2021-07-05,972.11,979.89,969.86,978.37,11702287.0,RELIANCE,959.82,982.85,979.6,0.99,10.54,10.03,33.64,Bearish,2021,7
2021-07-06,975.98,977.78,964.72,966.81,10070124.0,RELIANCE,961.14,980.03,982.15,-1.18,10.79,13.06,35.13,Bearish,2021,7
2021-07-07,968.15,968.15,954.62,960.1,10454892.0,RELIANCE,962.71,976.6,984.38,-0.69,9.48,13.53,32.55,Bearish,2021,7
2021-07-08,963.24,963.24,946.88,952.16,11185460.0,RELIANCE,963.02,972.28,986.25,-0.83,9.01,16.36,28.54,Bearish,2021,7
2021-07-09,950.07,951.75,940.1,942.42,9037675.0,RELIANCE,960.46,966.88,986.01,-1.02,11.96,11.65,24.04,Bearish,2021,7
2021-07-12,946.31,956.21,943.92,948.29,8585292.0,RELIANCE,959.56,962.28,984.96,0.62,12.69,12.29,27.95,Bearish,2021,7
2021-07-13,955.53,956.91,950.09,955.39,6717133.0,RELIANCE,957.65,958.84,984.03,0.75,12.07,6.82,33.31,Bearish,2021,7
2021-07-14,955.68,958.64,946.99,949.16,8532544.0,RELIANCE,953.48,956.65,982.4,-0.65,8.11,11.65,37.87,Bearish,2021,7
2021-07-15,953.25,953.25,945.74,947.49,9448356.0,RELIANCE,950.72,955.93,980.58,-0.18,5.77,7.51,45.25,Bearish,2021,7
2021-07-16,949.95,962.24,949.88,961.17,8828185.0,RELIANCE,950.87,956.79,979.51,1.44,6.06,12.36,55.4,Bearish,2021,7
2021-07-19,955.53,966.45,952.0,955.05,8354449.0,RELIANCE,951.28,957.15,977.68,-0.64,6.26,14.45,52.18,Bearish,2021,7
2021-07-20,955.3,959.17,948.25,952.7,6741464.0,RELIANCE,952.75,956.6,975.97,-0.25,4.89,10.92,46.47,Bearish,2021,7
2021-07-22,964.17,966.4,954.68,964.94,7972397.0,RELIANCE,955.13,957.34,975.26,1.28,6.23,11.72,54.5,Bearish,2021,7
2021-07-23,971.2,971.2,956.46,958.12,9937030.0,RELIANCE,955.52,956.58,974.2,-0.71,6.33,14.74,45.07,Bearish,2021,7
2021-07-26,959.17,965.08,942.38,944.99,12389668.0,RELIANCE,954.92,954.2,972.13,-1.37,7.17,22.7,34.99,Bearish,2021,7
2021-07-27,944.97,948.11,929.13,935.05,10824523.0,RELIANCE,953.15,951.93,969.25,-1.05,10.21,18.98,35.5,Bearish,2021,7
2021-07-28,936.41,936.41,917.42,927.02,12897848.0,RELIANCE,948.27,949.57,966.03,-0.86,13.4,18.99,35.08,Bearish,2021,7
2021-07-29,934.59,943.88,929.77,934.25,13765738.0,RELIANCE,945.3,948.29,963.63,0.78,13.94,14.11,41.87,Bearish,2021,7
2021-07-30,936.41,940.94,924.17,926.09,11350608.0,RELIANCE,941.49,947.12,960.89,-0.87,15.16,16.77,42.48,Bearish,2021,7
2021-08-02,934.73,946.15,928.75,943.01,10925104.0,RELIANCE,938.36,946.75,958.57,1.83,11.28,17.4,47.79,Bearish,2021,8
2021-08-03,950.98,951.43,939.24,949.95,11817299.0,RELIANCE,937.19,946.36,956.3,0.74,9.1,12.19,47.72,Bearish,2021,8
2021-08-04,952.98,961.9,949.61,957.23,13169800.0,RELIANCE,938.94,946.93,954.45,0.77,11.67,12.29,53.35,Bearish,2021,8
2021-08-05,962.03,980.46,957.46,971.11,21252078.0,RELIANCE,944.09,948.62,953.37,1.45,16.59,23.0,58.9,Bearish,2021,8
2021-08-06,969.15,976.89,945.86,950.54,16620987.0,RELIANCE,947.45,947.86,952.39,-2.12,14.84,31.03,46.19,Bearish,2021,8
2021-08-09,946.88,950.88,940.28,945.13,7494143.0,RELIANCE,949.01,947.15,951.98,-0.57,13.76,10.6,46.43,Bearish,2021,8
2021-08-10,947.34,961.44,943.58,950.09,11919198.0,RELIANCE,952.44,946.97,952.01,0.52,9.39,17.86,49.08,Bullish,2021,8
2021-08-11,954.14,964.63,947.97,963.4,9184963.0,RELIANCE,955.35,946.86,952.46,1.4,9.14,16.66,49.46,Bullish,2021,8
2021-08-12,966.86,967.45,957.8,960.3,8137612.0,RELIANCE,956.83,947.01,952.46,-0.32,8.96,9.65,50.78,Bullish,2021,8
2021-08-13,963.4,978.23,959.6,976.3,12780901.0,RELIANCE,959.55,949.25,953.18,1.67,11.61,18.63,61.05,Bullish,2021,8
2021-08-16,977.98,1002.39,968.33,988.97,21935444.0,RELIANCE,962.1,953.1,953.85,1.3,15.78,34.06,68.66,Bullish,2021,8
2021-08-17,986.85,994.29,977.3,984.76,12658169.0,RELIANCE,966.99,957.22,954.07,-0.43,16.87,16.99,70.53,Bullish,2021,8
2021-08-18,989.2,995.02,979.46,988.58,10075860.0,RELIANCE,973.2,961.1,954.79,0.39,15.41,15.56,69.79,Bullish,2021,8
2021-08-20,975.09,988.29,972.36,977.48,9426282.0,RELIANCE,977.11,964.77,955.37,-1.12,11.56,15.93,68.33,Bullish,2021,8
2021-08-23,989.2,989.2,970.22,983.9,9854395.0,RELIANCE,980.04,967.7,956.43,0.66,10.0,18.98,65.77,Bullish,2021,8
2021-08-24,985.12,997.39,980.82,993.61,11864472.0,RELIANCE,984.8,970.81,958.14,0.99,6.27,16.57,66.48,Bullish,2021,8
2021-08-25,994.38,1010.13,991.97,1002.21,13380559.0,RELIANCE,988.5,974.03,959.93,0.87,7.86,18.16,66.81,Bullish,2021,8
2021-08-26,1004.67,1021.46,1003.3,1014.88,18589616.0,RELIANCE,992.2,977.15,961.92,1.26,12.72,18.16,66.51,Bullish,2021,8
2021-08-27,1017.86,1020.48,1008.33,1013.49,10480636.0,RELIANCE,996.31,981.65,964.06,-0.14,14.44,12.15,77.76,Bullish,2021,8
2021-08-30,1023.78,1035.54,1017.77,1032.99,14027062.0,RELIANCE,1002.65,987.93,966.91,1.92,19.38,17.77,84.46,Bullish,2021,8
2021-08-31,1036.02,1039.13,1020.25,1027.49,26485463.0,RELIANCE,1009.8,993.45,969.12,-0.53,17.7,18.88,80.23,Bullish,2021,8
2021-09-01,1034.24,1043.3,1029.69,1031.56,11145486.0,RELIANCE,1016.6,998.32,971.67,0.4,15.05,13.61,78.7,Bullish,2021,9
2021-09-02,1026.05,1050.08,1026.05,1043.98,9956770.0,RELIANCE,1023.8,1004.3,974.71,1.2,14.24,24.03,82.67,Bullish,2021,9
2021-09-03,1051.08,1089.75,1047.67,1086.8,30664428.0,RELIANCE,1035.88,1012.19,978.78,4.1,24.83,42.08,85.67,Bullish,2021,9
2021-09-06,1097.94,1128.43,1097.49,1103.68,33641710.0,RELIANCE,1048.57,1020.39,983.63,1.55,33.48,30.94,86.05,Bullish,2021,9
2021-09-07,1105.68,1118.42,1097.49,1110.64,17349882.0,RELIANCE,1062.45,1029.38,989.15,0.63,36.52,20.93,88.88,Bullish,2021,9
2021-09-08,1115.69,1116.6,1095.05,1106.29,14301651.0,RELIANCE,1072.92,1037.79,994.86,-0.39,37.16,21.55,86.24,Bullish,2021,9
2021-09-09,1104.72,1109.25,1099.35,1103.68,8963249.0,RELIANCE,1083.8,1046.8,1000.75,-0.24,32.51,9.9,91.0,Bullish,2021,9
2021-09-13,1107.04,1107.04,1077.49,1079.08,16311160.0,RELIANCE,1090.59,1053.6,1005.57,-2.23,23.49,29.55,77.66,Bullish,2021,9
2021-09-14,1080.65,1089.3,1076.56,1077.67,8908356.0,RELIANCE,1095.41,1059.6,1010.63,-0.13,13.8,12.74,75.66,Bullish,2021,9
2021-09-15,1077.7,1090.1,1077.7,1082.16,9071075.0,RELIANCE,1094.74,1065.31,1015.27,0.42,14.38,12.4,75.04,Bullish,2021,9
2021-09-16,1083.63,1108.75,1077.01,1104.86,13448882.0,RELIANCE,1094.91,1071.74,1020.43,2.1,14.51,31.74,76.51,Bullish,2021,9
2021-09-17,1112.96,1117.44,1080.93,1087.73,34882133.0,RELIANCE,1091.64,1077.04,1024.78,-1.55,12.86,36.51,70.02,Bullish,2021,9
2021-09-20,1079.33,1100.38,1078.38,1089.46,11779819.0,RELIANCE,1089.23,1081.08,1028.72,0.16,11.12,22.0,66.84,Bullish,2021,9
2021-09-21,1094.3,1099.58,1084.75,1094.17,9915736.0,RELIANCE,1087.88,1085.84,1033.51,0.43,9.53,14.83,69.98,Bullish,2021,9
2021-09-22,1095.67,1111.14,1091.23,1105.91,10995912.0,RELIANCE,1091.71,1091.15,1038.87,1.07,10.72,19.91,71.3,Bullish,2021,9
2021-09-23,1113.6,1136.16,1112.73,1132.93,15748397.0,RELIANCE,1099.6,1097.5,1044.97,2.44,17.11,23.43,73.51,Bullish,2021,9
2021-09-24,1139.15,1140.01,1124.79,1129.66,15192163.0,RELIANCE,1106.39,1100.57,1050.51,-0.29,18.41,15.22,64.32,Bullish,2021,9
2021-09-27,1131.61,1151.13,1126.29,1148.66,15373834.0,RELIANCE,1112.65,1103.78,1056.79,1.68,24.3,24.84,64.82,Bullish,2021,9
2021-09-28,1153.0,1167.06,1143.35,1159.39,18035258.0,RELIANCE,1122.88,1107.26,1062.89,0.93,27.0,23.71,65.68,Bullish,2021,9
2021-09-29,1169.38,1169.38,1146.65,1150.2,9719875.0,RELIANCE,1131.56,1110.4,1068.26,-0.79,24.07,22.73,63.69,Bullish,2021,9
2021-09-30,1148.91,1153.27,1137.69,1146.29,13590654.0,RELIANCE,1139.01,1113.44,1073.65,-0.34,17.83,15.58,63.18,Bullish,2021,9
2021-10-01,1138.42,1155.64,1135.25,1148.31,8958928.0,RELIANCE,1145.06,1118.39,1078.97,0.18,10.34,20.39,74.89,Bullish,2021,10
2021-10-04,1161.65,1171.59,1154.39,1163.08,10918552.0,RELIANCE,1149.37,1124.49,1085.16,1.29,10.71,17.2,78.02,Bullish,2021,10
2021-10-05,1162.6,1188.49,1159.07,1187.22,13533634.0,RELIANCE,1157.59,1131.99,1091.94,2.08,14.49,29.42,80.53,Bullish,2021,10
2021-10-06,1192.11,1192.11,1160.78,1164.76,10258881.0,RELIANCE,1159.89,1136.27,1097.64,-1.89,14.11,31.33,67.43,Bullish,2021,10
2021-10-07,1180.76,1182.46,1168.33,1170.47,6336665.0,RELIANCE,1161.48,1142.18,1103.25,0.49,14.65,14.13,75.79,Bullish,2021,10
2021-10-08,1176.32,1221.43,1174.61,1215.45,15772493.0,RELIANCE,1170.8,1151.18,1109.94,3.84,24.03,46.82,80.93,Bullish,2021,10
2021-10-11,1229.17,1237.63,1203.67,1206.99,14768666.0,RELIANCE,1179.47,1159.24,1116.39,-0.7,24.66,33.96,77.2,Bullish,2021,10
2021-10-12,1203.51,1220.8,1201.8,1213.88,6682011.0,RELIANCE,1188.84,1166.95,1122.42,0.57,23.27,19.0,76.65,Bullish,2021,10
2021-10-13,1218.98,1237.41,1214.56,1226.23,9959762.0,RELIANCE,1197.86,1173.61,1129.04,1.02,23.85,22.85,74.83,Bullish,2021,10
2021-10-14,1228.69,1236.47,1222.71,1228.71,8623469.0,RELIANCE,1203.78,1180.69,1135.61,0.2,25.84,13.76,76.47,Bullish,2021,10
2021-10-18,1214.25,1249.01,1211.38,1231.99,13594479.0,RELIANCE,1213.39,1186.64,1141.88,0.27,20.95,37.63,74.31,Bullish,2021,10
2021-10-19,1239.36,1251.9,1232.17,1243.02,8833409.0,RELIANCE,1223.75,1192.61,1147.09,0.9,12.36,19.73,74.36,Bullish,2021,10
2021-10-20,1247.98,1247.98,1224.66,1228.71,12710570.0,RELIANCE,1225.65,1198.22,1151.25,-1.15,11.89,23.32,72.2,Bullish,2021,10
2021-10-21,1241.0,1241.27,1184.49,1193.27,20831669.0,RELIANCE,1223.69,1201.58,1154.01,-2.88,15.92,56.78,61.28,Bullish,2021,10
2021-10-22,1192.13,1212.56,1188.26,1195.5,11027475.0,RELIANCE,1221.06,1204.95,1156.98,0.19,19.02,24.3,61.31,Bullish,2021,10
2021-10-25,1219.43,1219.43,1169.38,1183.85,17198417.0,RELIANCE,1215.01,1206.43,1159.65,-0.97,23.35,50.05,55.06,Bullish,2021,10
2021-10-26,1190.81,1214.38,1184.46,1210.81,9750178.0,RELIANCE,1212.45,1208.12,1164.04,2.28,22.57,29.92,55.66,Bullish,2021,10
2021-10-27,1206.69,1217.98,1192.11,1195.5,9896298.0,RELIANCE,1207.24,1210.31,1167.97,-1.26,21.49,25.87,57.64,Bullish,2021,10
2021-10-28,1192.13,1200.3,1178.71,1182.39,9886181.0,RELIANCE,1198.58,1211.16,1171.31,-1.1,16.25,21.59,52.86,Bullish,2021,10
2021-10-29,1181.28,1181.28,1138.3,1154.02,14233025.0,RELIANCE,1187.91,1206.78,1172.95,-2.4,17.62,42.98,33.99,Bullish,2021,10
2021-11-01,1154.02,1163.01,1134.85,1154.73,15481114.0,RELIANCE,1182.4,1203.04,1175.19,0.06,21.31,28.16,35.81,Bullish,2021,11
2021-11-02,1158.01,1159.37,1135.37,1137.89,10569130.0,RELIANCE,1174.17,1197.62,1176.8,-1.46,26.01,24.0,30.42,Bearish,2021,11
2021-11-03,1140.28,1146.63,1119.78,1130.07,11989430.0,RELIANCE,1166.49,1190.75,1178.0,-0.69,30.27,26.85,24.63,Bearish,2021,11
2021-11-04,1134.32,1139.76,1132.98,1137.01,1705656.0,RELIANCE,1155.94,1184.2,1179.03,0.61,24.57,6.78,26.37,Bearish,2021,11
2021-11-08,1146.36,1146.63,1117.69,1138.42,20337183.0,RELIANCE,1147.79,1177.51,1179.22,0.12,17.8,28.94,25.65,Bearish,2021,11
2021-11-09,1139.81,1150.68,1131.64,1147.4,15682497.0,RELIANCE,1142.79,1170.68,1179.81,0.79,9.38,19.04,24.85,Bearish,2021,11
2021-11-10,1145.13,1163.92,1139.19,1160.23,10253470.0,RELIANCE,1143.68,1165.79,1180.19,1.12,10.81,24.73,31.84,Bearish,2021,11
2021-11-11,1155.75,1169.61,1153.71,1162.35,10722478.0,RELIANCE,1144.77,1163.58,1180.29,0.18,12.38,15.9,40.04,Bearish,2021,11
2021-11-12,1166.15,1182.46,1163.47,1179.89,8712341.0,RELIANCE,1150.77,1162.47,1181.28,1.51,17.57,18.99,45.42,Bearish,2021,11
2021-11-15,1183.03,1184.03,1169.38,1172.93,4803269.0,RELIANCE,1156.89,1161.69,1182.17,-0.59,16.6,14.65,46.71,Bearish,2021,11
2021-11-16,1170.31,1171.66,1135.26,1145.67,11337581.0,RELIANCE,1158.13,1157.04,1182.08,-2.32,15.13,36.4,30.4,Bearish,2021,11
2021-11-17,1137.05,1137.05,1119.78,1121.15,10202029.0,RELIANCE,1155.66,1151.73,1180.68,-2.14,19.62,17.27,28.81,Bearish,2021,11
2021-11-18,1119.33,1132.52,1114.8,1125.38,8505625.0,RELIANCE,1152.51,1147.65,1178.62,0.38,22.69,17.72,32.88,Bearish,2021,11
2021-11-22,1108.45,1114.32,1069.73,1075.53,24124307.0,RELIANCE,1140.41,1142.05,1175.65,-4.43,36.36,44.59,29.13,Bearish,2021,11
2021-11-23,1061.57,1092.6,1050.62,1085.59,25326999.0,RELIANCE,1129.45,1137.11,1172.82,0.94,40.03,41.98,32.48,Bearish,2021,11
2021-11-24,1082.93,1096.53,1066.34,1069.92,16820296.0,RELIANCE,1113.74,1132.25,1167.97,-1.44,38.48,30.19,32.68,Bearish,2021,11
2021-11-25,1079.74,1138.44,1072.53,1134.32,42401936.0,RELIANCE,1108.22,1132.56,1165.55,6.02,30.53,65.91,50.84,Bearish,2021,11
2021-11-26,1122.88,1127.34,1092.71,1097.76,15763138.0,RELIANCE,1101.38,1129.75,1161.67,-3.22,25.73,34.63,43.05,Bearish,2021,11
2021-11-29,1109.82,1137.53,1091.62,1110.91,24325354.0,RELIANCE,1099.92,1127.79,1157.83,1.2,24.69,45.91,45.32,Bearish,2021,11
2021-11-30,1122.97,1126.56,1086.96,1094.49,32172299.0,RELIANCE,1095.5,1124.01,1153.36,-1.48,21.99,39.6,41.23,Bearish,2021,11
2021-12-01,1107.04,1125.7,1103.45,1122.51,10104610.0,RELIANCE,1102.21,1121.31,1149.71,2.56,22.05,22.25,44.05,Bearish,2021,12
2021-12-02,1123.74,1135.8,1120.06,1129.73,12720411.0,RELIANCE,1108.52,1118.98,1145.93,0.64,22.8,15.74,44.93,Bearish,2021,12
2021-12-03,1136.8,1136.85,1092.03,1095.78,19222481.0,RELIANCE,1112.21,1112.98,1141.5,-3.01,16.81,44.82,37.57,Bearish,2021,12
2021-12-06,1099.31,1103.4,1072.53,1075.01,10332254.0,RELIANCE,1103.74,1105.98,1137.56,-1.9,18.66,30.87,36.09,Bearish,2021,12
2021-12-07,1081.18,1093.85,1073.83,1083.77,11235122.0,RELIANCE,1101.74,1101.56,1133.83,0.81,20.1,20.02,40.72,Bearish,2021,12
2021-12-08,1102.99,1106.5,1094.9,1100.26,8744178.0,RELIANCE,1100.22,1100.07,1131.05,1.52,19.69,11.6,46.79,Bearish,2021,12
2021-12-09,1107.95,1126.11,1103.4,1117.71,13213547.0,RELIANCE,1103.54,1099.52,1127.94,1.59,20.5,22.71,48.87,Bearish,2021,12
2021-12-10,1110.34,1122.06,1105.84,1118.85,8364414.0,RELIANCE,1103.02,1102.62,1125.39,0.1,19.98,16.22,57.47,Bearish,2021,12
2021-12-13,1125.47,1125.75,1093.85,1096.42,12901733.0,RELIANCE,1098.26,1103.39,1122.52,-2.0,16.16,31.9,51.79,Bearish,2021,12
2021-12-14,1082.93,1094.76,1079.93,1083.0,12991523.0,RELIANCE,1096.43,1104.32,1120.16,-1.22,17.17,14.83,52.18,Bearish,2021,12
2021-12-15,1084.75,1094.3,1074.33,1079.83,9366969.0,RELIANCE,1097.12,1100.43,1117.66,-0.29,16.24,19.97,38.6,Bearish,2021,12
2021-12-16,1094.62,1099.08,1077.76,1093.8,9761279.0,RELIANCE,1098.55,1100.15,1116.19,1.29,15.28,21.32,49.08,Bearish,2021,12
2021-12-17,1091.14,1095.67,1055.63,1064.93,21049821.0,RELIANCE,1093.51,1096.86,1114.02,-2.64,19.79,40.04,40.09,Bearish,2021,12
2021-12-20,1054.65,1054.65,1022.46,1036.22,14325846.0,RELIANCE,1081.86,1092.7,1110.66,-2.7,26.13,32.19,38.08,Bearish,2021,12
2021-12-21,1051.69,1067.46,1042.98,1051.65,12836561.0,RELIANCE,1072.26,1087.64,1107.77,1.49,22.35,24.48,34.71,Bearish,2021,12
2021-12-22,1057.86,1079.24,1056.54,1076.6,17658543.0,RELIANCE,1069.43,1083.84,1105.41,2.37,19.9,22.7,39.35,Bearish,2021,12
2021-12-23,1080.2,1082.93,1072.94,1076.22,9072401.0,RELIANCE,1068.46,1082.45,1102.61,-0.04,19.29,9.99,45.47,Bearish,2021,12
2021-12-24,1078.38,1088.39,1063.61,1079.65,7886494.0,RELIANCE,1068.44,1082.78,1099.85,0.32,19.27,24.78,51.17,Bearish,2021,12
2021-12-27,1074.53,1082.02,1068.41,1078.49,4017223.0,RELIANCE,1066.25,1082.4,1096.47,-0.11,16.6,13.61,48.62,Bearish,2021,12
2021-12-28,1080.93,1094.24,1079.77,1091.3,6374613.0,RELIANCE,1070.02,1081.76,1093.75,1.19,19.06,14.47,47.61,Bearish,2021,12
2021-12-29,1087.93,1100.67,1083.88,1093.17,15425312.0,RELIANCE,1078.15,1080.01,1092.0,0.17,13.6,16.79,42.86,Bearish,2021,12
2021-12-30,1092.03,1094.28,1067.28,1073.42,29333171.0,RELIANCE,1081.26,1076.76,1090.41,-1.81,7.76,27.0,38.07,Bearish,2021,12
